6.2413e+07	-4.1216e+07	2.8006e+07	-103.62	36.131	158.83	1.001e+18
-1.099e+08	7.3821e+06	-1.0504e+08	-77.264	157.71	7.4129	9.9874e+17
9.3517e+06	7.2928e+06	2.2337e+06	-80.136	-8.1224	-231.43	1.0007e+18
3.9825e+07	-1.4196e+08	1.3923e+06	38.574	78.812	-11.277	1.0009e+18
-1.5276e+08	5.0036e+07	-4.8466e+07	57.017	-108.1	131.95	1.0015e+18
1.1635e+08	1.5293e+08	-2.5751e+07	91.754	-7.6249	-82.707	9.9811e+17
7.9479e+07	4.1983e+07	1.332e+08	-191.56	-62.317	-119.94	1.0005e+18
-1.114e+07	1.1185e+07	2.0123e+07	57.072	-93.911	-124.48	9.995e+17
9.2753e+07	-8.0025e+07	-5.0919e+07	-22.407	-67.444	-99.607	1.0003e+18
5.8541e+07	1.5109e+08	-1.0202e+07	-145.54	79.038	-58.185	9.9904e+17
8.0882e+07	-7.5775e+07	-3.6085e+06	80.424	-148.67	-33.539	1.0008e+18
1.9066e+08	1.4636e+08	3.2362e+07	57.756	-18.7	-19.09	1.0019e+18
1.8337e+08	4.967e+07	2.1476e+08	-21.65	-165.66	49.628	1.0003e+18
4.3677e+07	3.5706e+07	7.0162e+07	69.956	2.6521	70.827	9.9967e+17
-2.4178e+08	2.252e+07	9.8001e+07	11.095	24.467	-85.46	1.0005e+18
6.6226e+07	-1.5744e+08	-8.9478e+07	-43.002	-90.93	-29.084	9.9877e+17
-9.2125e+07	9.916e+07	1.2972e+08	100.36	-38.925	79.184	1.0002e+18
-3.0515e+06	1.7177e+08	-9.7665e+07	-28.563	-167.76	162.5	9.9788e+17
2.507e+07	-8.2035e+07	-1.8382e+08	-103.12	-1.5149	47.376	9.9859e+17
-1.287e+08	-3.7964e+07	1.2584e+08	-23.322	53.539	-79.846	9.9978e+17
-2.47e+08	5.7982e+07	2.2053e+08	-7.9685	59.334	-123.44	1.0025e+18
-2.9973e+07	5.2181e+07	3.6796e+07	-19.801	51.564	113.45	1.0018e+18
9.4615e+07	2.3134e+08	4.1671e+07	-1.0153	-2.5548	79.246	1.0013e+18
-3.7885e+07	6.471e+07	-8.508e+07	66.13	88.35	-16.152	1.0005e+18
7.3428e+07	1.6313e+08	2.1884e+08	-38.904	-111.05	-119.37	9.9828e+17
2.0173e+08	-3.7824e+07	1.2763e+08	113.11	-10.552	194.87	9.9934e+17
-4.7424e+05	1.1905e+08	-8.8426e+05	-103.01	49.495	14.409	9.9756e+17
-1.5521e+07	7.2012e+07	-3.5389e+07	-84.307	19.785	80.27	9.9909e+17
-2.0706e+08	-9.1424e+07	8.8987e+07	33.248	64.989	-20.718	1.001e+18
4.2679e+06	9.1816e+06	1.0971e+08	-56.487	-181.05	146.48	1.0011e+18
-1.9613e+06	-2.951e+07	-1.4119e+08	-52.511	156.95	-158.87	9.9954e+17
-4.741e+07	-1.1434e+08	-1.3047e+07	-52.916	-176.23	-17.5	9.9878e+17
-1.6451e+08	-5.298e+07	7.4891e+07	82.843	-33.148	99.059	1.0004e+18
-4.8006e+06	-4.2425e+07	-2.5597e+07	81.739	-123.5	-105.67	9.9869e+17
-1.6256e+08	1.0503e+08	2.7138e+07	-115.39	4.7778	33.93	9.9978e+17
-1.1592e+08	-9.8752e+07	9.6948e+05	-2.6886	105.61	-46.458	1.0003e+18
-8.3719e+07	8.8932e+06	-5.4553e+07	141.56	-30.502	160.25	9.9989e+17
-1.2272e+06	2.4456e+07	4.5536e+07	-38.617	-40.348	-15.106	1.0012e+18
-4.9271e+07	1.4922e+08	4.7881e+07	-50.841	-226.15	-62.098	1.0014e+18
4.8367e+07	-1.0323e+08	1.7872e+08	197.95	-68.521	-58.028	9.9796e+17
-2.1528e+07	1.6215e+08	1.3215e+06	48.678	-138.48	63.173	1.0014e+18
1.4618e+07	3.642e+07	-4.0772e+07	-73.319	281.43	156.91	1e+18
-2.5908e+08	-7.4889e+07	1.4623e+08	32.403	-2.9066	10.873	1.0005e+18
4.0566e+07	-9.1906e+06	-1.0731e+08	111.74	128.49	-37.973	1.0007e+18
4.0555e+07	-2.6765e+07	-4.8111e+07	6.3357	-12.935	35.746	1.0001e+18
1.2098e+07	1.4522e+08	9.066e+07	-32.554	-104.44	30.67	1.0006e+18
7.5046e+07	7.5818e+07	-5.1908e+06	-18.258	137.04	-112.7	9.9821e+17
3.1232e+07	-8.5446e+07	9.4684e+06	-55.083	37.987	41.753	9.9839e+17
3.4034e+07	1.385e+08	8.4143e+07	-13.136	-4.0799	-115.33	1.0015e+18
6.064e+07	1.9347e+08	1.1397e+08	20.362	72.22	-16.551	1.0002e+18
2.318e+08	2.1348e+07	3.2839e+07	-124.85	-94.307	-123.5	9.9983e+17
-8.6847e+07	2.1098e+08	2.5299e+07	10.39	-14.247	-13.808	9.994e+17
2.128e+07	3.3453e+07	-8.4103e+07	37.079	60.964	108.98	9.9976e+17
