1.0825e+08	-5.0144e+06	-2.1652e+07	-73.283	-65.545	154.92	1.0011e+18
1.5874e+08	8.1102e+07	-7.7838e+07	-193.39	66.48	46.64	9.9952e+17
-7.978e+07	-8.6496e+07	1.1269e+08	84.931	59.499	41.156	1.0003e+18
-2.8716e+07	-1.2412e+08	6.7804e+07	65.503	-35.678	68.814	9.9948e+17
-1.5504e+08	-1.8186e+08	1.2947e+08	-41.928	107.75	134.23	9.9797e+17
-1.3227e+08	-6.6899e+07	-2.8124e+07	-2.8174	163.83	153.93	9.9858e+17
-7.7574e+07	9.67e+07	1.4311e+07	-28.032	-86.179	-0.77166	9.9895e+17
-1.2398e+07	8.977e+07	-3.2658e+07	-112.84	-72.124	-75.61	1.0001e+18
9.0806e+07	1.3086e+08	1.163e+08	-21.026	167.01	101.65	9.999e+17
1.3136e+08	-9.1308e+07	2.1149e+06	95.745	-39.783	-382.33	1.0002e+18
-1.4144e+08	-2.1915e+07	-8.0206e+07	-161.97	-11.463	105.52	1.0002e+18
-1.581e+07	1.1294e+08	4.7547e+07	-94.57	68.821	88.841	1.0008e+18
-1.5718e+08	-5.7123e+07	4.341e+07	-79.279	-151.12	70.81	9.9966e+17
-6.5541e+07	-8.6887e+07	-3.5746e+07	-57.117	34.736	-68.513	9.997e+17
2.0969e+08	8.3116e+07	-1.5049e+07	231.62	227.65	-122.83	1.0001e+18
1.7886e+07	4.4577e+07	7.5799e+07	-27.923	130.98	95.424	9.9691e+17
-6.0044e+07	5.6875e+07	5.8888e+06	-30.166	24.535	43.322	1.0004e+18
-4.1833e+07	5.7672e+06	-2.4062e+08	-72.361	195.6	-71.792	9.9929e+17
8.7618e+06	1.2359e+08	4.2838e+07	0.43652	17.32	190.69	1.0001e+18
-1.3846e+08	-8.9278e+07	-4.0109e+07	23.691	-1.3619	-237.39	1.0008e+18
1.8188e+08	-6.5286e+07	6.0146e+05	98.52	53.16	-100.45	1.0009e+18
4.9832e+07	1.1412e+08	3.4655e+07	-58.01	31.718	86.805	9.9929e+17
1.3451e+08	1.239e+08	-8.8554e+07	-123.7	-115.48	-36.176	9.9957e+17
-1.278e+08	3.8037e+07	1.1196e+08	99.527	-59.478	-36.874	1.0004e+18
1.4893e+08	-2.153e+07	6.7435e+07	-18.207	71.675	-48.297	9.9887e+17
-4.8395e+07	1.2974e+08	1.7283e+08	-76.41	94.994	-50.911	1.0001e+18
6.3788e+07	-6.0814e+07	-8.5862e+07	-92.511	-79.589	97.706	9.9905e+17
-9.4076e+07	-8.9409e+06	6.8577e+07	143.19	-7.5309	-101.13	9.994e+17
2.0083e+07	-7.0463e+07	4.2179e+07	-48.327	159.99	-1.4485	1.0004e+18
-8.0742e+07	-4.5182e+07	1.4342e+08	-151.67	-51.739	147.02	1.0003e+18
-3.0033e+07	-6.6459e+07	7.4939e+07	80.757	-158.83	113.01	9.9917e+17
-1.1343e+08	2.4825e+07	6.0863e+07	-86.593	-102.12	-64.697	1.0008e+18
-2.9757e+07	4.8745e+07	1.7814e+08	2.2867	-46.425	174.35	1.0001e+18
-7.347e+07	1.1137e+08	-7.3908e+07	2.237	137.06	-41.777	9.9968e+17
-3.1585e+06	6.0176e+07	8.3616e+06	6.234	184.13	107.16	1.0007e+18
1.0217e+08	-2.9672e+07	1.4216e+08	-64.846	184.06	6.1792	1.0013e+18
-1.801e+08	6.9983e+06	5.1037e+07	2.8166	-37.899	-49.331	9.9954e+17
3.3599e+07	-1.0966e+08	-3.5217e+07	-47.875	97.165	42.314	9.9994e+17
7.7435e+07	-1.0545e+08	1.0164e+07	-132.51	-33.987	-24.441	1.0003e+18
1.1151e+08	4.8623e+07	-4.8165e+07	-265.16	-18.712	-44.075	9.9967e+17
