  -3.7676042e+06   2.1968449e+08   1.6044236e+08   1.2940039e+02  -1.1213536e+02   6.2494997e+01   9.9994512e+17
  -1.3515776e+08  -3.7734353e+05  -1.3197132e+08   1.2160953e+02  -1.3072038e+02  -7.4572734e+00   1.0013638e+18
  -1.0135958e+08  -2.1745387e+07   3.1821866e+07   8.9346025e+01   1.5665428e+02   6.1442988e+01   1.0005048e+18
  -2.4819042e+08   6.9087632e+07  -1.0050106e+08  -7.8051606e+01  -8.1398930e+01  -1.7455713e+00   1.0004373e+18
  -2.1750914e+08  -7.0678876e+07   5.6702414e+07  -4.2427085e+01  -3.3970372e+01   1.8178029e+02   1.0000335e+18
   2.3654585e+07  -1.2022775e+08  -3.4251291e+07   1.0021070e+02   8.5231113e+00  -5.6759912e+01   9.9828869e+17
   1.6497255e+08  -1.0177220e+08   5.8390250e+07   9.0359398e+00   6.3640326e+01  -8.2289343e+01   9.9786705e+17
  -4.3776836e+07   2.5631919e+07  -8.0924236e+07  -7.5469738e+01  -1.2075354e+02  -3.8828314e+00   9.9901568e+17
  -9.1770787e+07   6.4416374e+07   9.8116908e+07   5.9926163e+01   5.4709258e+01  -1.1133092e+02   1.0010015e+18
   5.9672514e+07   3.6681766e+07  -1.1647611e+07   1.7487613e+02  -7.9634386e+01   5.3306109e+01   1.0024567e+18
  -1.2745947e+08  -5.9049755e+07  -5.8199303e+07  -5.3752473e+01  -7.2505469e+01   1.4423427e+02   9.9988843e+17
   5.5069182e+07   1.3588125e+08  -5.4644346e+07  -3.4666677e+01  -3.9891471e+01  -3.9772482e+01   1.0001370e+18
   4.4316245e+07  -1.4118645e+07   9.5915505e+07   3.9453977e+01   3.3836918e+01  -1.3465996e+02   1.0028355e+18
  -5.5362485e+07   2.8638330e+06   9.9639627e+07  -1.5392928e+01  -4.5839576e+01   6.2639005e+00   9.9774873e+17
  -9.6331101e+07   5.7349802e+07  -4.6079614e+07  -5.5515050e+01   1.9237133e+01  -1.0927421e+02   1.0006548e+18
   4.1695031e+07  -1.5717476e+08  -9.8773630e+05   9.3370922e+01   1.0518352e+01  -2.1724543e+02   9.9835633e+17
  -1.2243240e+08   7.5809956e+07  -1.7429106e+08  -4.9623576e+01   6.8646468e+01  -1.9695503e+02   1.0009626e+18
  -1.4180998e+08   2.3507602e+07   7.2908133e+07  -9.9216510e+01   9.9604598e+01  -7.6683905e+01   9.9924201e+17
   2.4700086e+08   1.2069724e+07  -2.4474298e+08   1.1077941e+01  -3.0187245e+01  -9.2376749e+01   1.0002870e+18
  -5.9685687e+07   9.5596625e+07  -2.3663972e+07   7.4758332e+01  -1.8966345e+02  -2.0168370e+01   1.0005110e+18
   1.6467433e+07  -1.8512556e+08   5.7404547e+04  -6.3818277e+01   1.8013146e+02  -7.2202410e+01   1.0003886e+18
  -6.8886732e+07  -1.2276110e+08  -2.2442637e+07   1.0019128e+02   7.3119069e+01  -6.3690339e+01   1.0000188e+18
  -1.7130991e+08   5.4567222e+07  -8.3837715e+07   3.6451102e+01   2.7549970e+02  -1.3896328e+02   1.0009261e+18
