   6.8396419e+06   3.5271853e+07  -4.9948314e+07   1.6252661e+02  -1.7768430e+01  -6.9962077e+01   9.9949500e+17
   3.4594841e+07  -6.3182075e+07   5.5408099e+07   2.5328804e+01  -1.0460419e+02   1.4875638e+01   1.0001916e+18
  -1.1553536e+08   1.0522626e+08   2.1091811e+07   7.8765164e+01  -6.3171147e+01  -2.0000392e+01   9.9942391e+17
   9.4441608e+07  -6.4848128e+07  -5.0309239e+07   7.9578578e+01   1.2201412e+01   1.2576781e+02   1.0010440e+18
   1.2197360e+08  -2.2306737e+07   6.6323188e+07  -7.8564206e+01   4.5112700e+00  -1.3171256e+02   1.0014807e+18
  -5.5183535e+07  -4.9440084e+06   3.0854432e+07  -4.7130719e+00   3.2382862e+01  -6.3712215e+01   9.9948988e+17
  -2.4517697e+07   1.6789374e+08   5.9071662e+07   8.0822466e+01   3.3310538e+01  -4.9487716e+01   1.0002313e+18
   2.7464448e+08  -1.8753592e+07   1.5411608e+08   7.1075077e+01   7.1312611e+01   4.4994610e+01   1.0001702e+18
   5.5750237e+07  -7.6024032e+07  -8.2053352e+07   1.3212740e+02  -1.0696025e+02  -1.5818457e+02   9.9892489e+17
  -1.2642539e+08   1.3073336e+08  -2.6162402e+07  -2.9643757e+02   2.2516464e+01  -7.8877867e+01   9.9915137e+17
   1.1486631e+08  -1.1201660e+07  -6.6901590e+07  -1.7790618e+02   5.3528892e+01   6.8865273e+01   9.9878785e+17
  -2.1691939e+08   1.0466099e+08  -4.0369767e+07   4.6865461e+01  -3.6343617e+01  -8.3001278e+01   9.9998132e+17
  -2.8906373e+07   4.7036018e+07  -1.5136011e+08  -1.0537047e+02   3.0245960e+01  -2.9741001e+01   1.0014858e+18
   1.8574126e+07  -6.3454613e+07  -7.6800072e+07  -1.1166479e+01  -3.0151661e+01  -1.2275626e+02   9.9957870e+17
   1.0371723e+08   4.2145762e+07   9.6795637e+07   1.2242993e+02   5.0925632e+01  -2.1442817e+01   9.9997537e+17
   1.7388256e+08  -1.2917674e+08   1.8766038e+07   8.5755201e+00   3.8363312e+01  -1.9696746e+02   9.9880763e+17
  -9.7680332e+05   2.9697063e+07  -7.7934733e+06   1.4009265e+02   6.4325477e+00  -1.5683517e+02   9.9965533e+17
  -1.7782109e+07   2.6974152e+07   4.3276970e+07  -4.4673474e+01   3.9029226e+01   4.0408366e+01   1.0023767e+18
   1.4287050e+07   1.4252044e+08   9.4033047e+07   1.7301561e+02   3.0612823e+02   8.0662946e+00   1.0000910e+18
   8.3757534e+07  -1.3437943e+08  -1.4076811e+08  -1.9260112e+02  -7.6845526e+01   1.2389051e+02   1.0005804e+18
   1.3999036e+08   1.1250917e+08   1.4999634e+07  -9.0546184e+01  -9.5829854e+01   4.2077086e+01   9.9951252e+17
  -6.4314424e+07   3.1557461e+07   9.3988504e+07   9.6467341e+01  -4.4889577e+01   1.7902057e+02   9.9873313e+17
   7.7413012e+07   5.7530203e+07  -1.1784436e+08   1.4625718e+02  -6.2611894e+01  -4.7207558e+01   1.0018820e+18
  -1.0521416e+08   6.6618154e+07  -2.3856463e+08   2.0696883e+02  -4.0922338e+01   1.9756239e+02   9.9992918e+17
   2.3631638e+07  -5.4830706e+07   8.7112830e+07  -4.7434415e+01   4.1261036e+01  -6.0134285e+01   1.0000288e+18
   4.1449036e+07   5.9047521e+06   8.8274865e+07   1.5472043e+01  -5.8259415e+01   1.5626398e+02   9.9894523e+17
   2.2495986e+07   1.4423861e+08  -1.0714742e+08   3.0434066e+01   9.1816793e+01   1.8237799e+02   9.9956860e+17
  -1.4935199e+08   1.0053499e+08   3.9626526e+07  -1.3077533e+02  -1.4729713e+02   1.1319991e+00   1.0005427e+18
  -1.3651599e+08  -1.8805236e+07   2.4713539e+07   5.9842859e+01  -5.2291737e+01  -2.0527691e+02   9.9731977e+17
   2.0497379e+07   3.1958960e+07   2.0934297e+07  -1.5235356e+02  -3.1341799e+01   1.4251800e+02   1.0010221e+18
  -1.4684857e+08   2.2890477e+08  -8.8631484e+07  -7.7729839e+01   5.9737180e+01  -5.2067395e+01   9.9907398e+17
  -7.2894800e+07  -6.5257637e+07  -1.8474882e+08   1.2853330e+02  -5.6858964e+01   1.2957897e+02   9.9995622e+17
