  -4.7739809e+06   3.6427656e+07  -4.6576110e+07  -1.9793583e+01  -2.5992457e+00   5.2876942e+01   1.0008454e+18
  -7.7131628e+07  -5.3999753e+07   9.8996273e+07   9.1391157e+00   1.6168872e+01   2.8516294e+02   9.9903834e+17
   1.1551383e+08   8.1966608e+07  -8.8995190e+07  -2.4318375e+02  -1.3522793e+02   1.8541698e+02   9.9970360e+17
  -1.6075696e+08   3.3168144e+07  -7.9237190e+07   6.3689750e+01  -1.5500876e+01  -1.1034356e+02   1.0007929e+18
  -6.5159131e+07   1.6408564e+07   8.9110370e+07   1.1283589e+02   5.2215904e+01   8.1731729e+01   9.9929001e+17
   1.6550351e+05  -8.3240235e+07  -3.7190568e+07  -1.9315794e+02  -8.9843248e+01  -1.2702650e+02   1.0017930e+18
  -3.5382893e+07  -9.6919610e+07   5.9792812e+07  -8.3794458e+01  -7.0414186e+01  -1.0784765e+02   1.0010637e+18
   3.7724204e+07  -4.2370407e+07  -5.9178586e+07  -6.5949690e+01   1.1979546e+02   1.8752607e+02   9.9988983e+17
   2.0678704e+07  -1.0835054e+08  -1.4602283e+08   3.3394707e+01  -6.8011374e+00  -2.2714867e+00   9.9858202e+17
  -9.0508296e+07   1.8256255e+08   3.4373012e+07  -4.4290129e+01   2.4807013e+01  -1.3743347e+02   1.0025818e+18
   2.5301677e+06   1.4905110e+08   1.0794255e+08  -5.9475192e+01   4.6228106e+01  -2.3596251e+02   9.9876256e+17
   1.3316966e+08   1.2885869e+08   4.8715127e+07   1.0751908e+02  -3.6993517e+01  -3.5773361e+01   9.9932115e+17
  -3.5570341e+07  -1.3599136e+08   8.1791627e+07   5.6897714e+01   5.2363841e+01  -5.5673713e+01   9.9923259e+17
  -1.4123628e+08  -9.3007811e+07   1.0463185e+08  -4.5087278e+01  -5.4553419e+01   1.3276282e+02   9.9922482e+17
  -1.7435471e+08   5.7752577e+07   5.1333926e+07  -7.4760448e+01   1.3800625e+02  -8.7426849e+00   9.9986172e+17
  -1.0282523e+08  -1.1536236e+08  -1.0452046e+07   9.7322088e+01   2.8265089e+01   4.2009985e+00   9.9969828e+17
  -2.4531214e+07   9.1498698e+07  -1.7908858e+08   9.9905684e+01  -2.5506023e+00   5.1825485e+01   9.9948212e+17
   2.1676726e+07   1.2591477e+08  -7.9444396e+07  -1.2378293e+02   2.3630943e+02  -3.5334100e+01   1.0002319e+18
  -4.4014785e+07   2.4936340e+08  -6.5167006e+07  -1.7841758e+02   8.0964509e+01  -2.3133887e+01   1.0016460e+18
   1.3216630e+07  -1.2552655e+08   3.0663743e+07   1.8289038e+02   7.0008834e+01  -5.0925516e+00   1.0003500e+18
  -8.4680240e+07  -1.6893019e+08  -2.0022309e+07   1.3911485e+02  -6.0571589e+01   1.6108311e+02   1.0005011e+18
  -7.3638332e+07  -9.5049470e+07   1.2766988e+08   1.6889411e+02  -7.6062512e+01  -4.6306986e+01   1.0003480e+18
  -7.5852586e+07  -1.5997693e+08  -3.0823180e+07  -2.1205858e+01  -9.9305698e+01  -4.0504798e+01   9.9889834e+17
  -5.8959496e+07  -4.2580410e+07  -9.2508428e+05  -7.1925221e+01   1.5569883e+02  -1.9409803e+02   1.0005290e+18
   2.2521140e+07   7.4759544e+07  -1.1367468e+08  -1.8528479e+01   1.3445846e+02  -4.6328484e+01   1.0008967e+18
   1.7710091e+08   4.0604135e+06  -4.2174166e+07  -1.5370417e+02  -3.2147605e+01   4.5328094e+01   9.9911992e+17
  -1.6998550e+07   1.8268973e+07  -7.2252432e+07  -1.7201647e+02   5.1286295e+01   1.3874772e+02   9.9764100e+17
   8.5432215e+07   9.7381737e+06  -1.2319056e+08  -1.4641987e+02  -1.8986011e+02  -1.1025002e+02   1.0012195e+18
  -5.9076704e+07   2.5035199e+08   8.2785810e+07  -8.6548038e+01   3.9349428e+01   7.3689409e+01   1.0003521e+18
   2.4568235e+08   1.8164333e+08   4.3496176e+07  -1.6496299e+02  -2.0592144e+02  -2.1622824e+01   1.0004875e+18
   1.0365685e+07  -1.8899016e+07  -9.6637364e+07   2.6439458e+01   1.0584719e+02  -2.7019668e+02   1.0010233e+18
   1.8576666e+05  -2.2130718e+07   1.0755287e+08  -5.7337609e+01   1.2439734e+02   3.2374528e+01   1.0016616e+18
  -1.0175663e+07   2.3007843e+08  -3.9627062e+07   6.0988323e+01   5.3372646e+01  -8.7532441e+01   9.9972007e+17
  -5.7636629e+07   1.0425985e+08  -5.0145924e+07   9.4806089e+01   1.9608370e+02  -1.5428295e+02   9.9945509e+17
   1.5042634e+07   3.4319158e+07   8.6107000e+07  -1.5966210e+02  -4.3178075e+00  -6.6168870e+01   1.0016616e+18
   7.2572557e+07   5.8513271e+07   2.1350793e+08  -6.0938382e+01  -1.0952566e+02  -1.6678698e+02   9.9942832e+17
  -5.5460677e+07  -8.4377842e+06   1.0787163e+08  -1.3031591e+02   1.6552300e+02  -1.1463855e+02   1.0006212e+18
  -1.1627280e+08   1.6068982e+08   8.1837017e+07  -1.8916004e+02  -8.1406837e+01  -5.9074200e+01   1.0003259e+18
   1.7232350e+07  -1.0313452e+08   2.1578236e+07   1.8668131e+02   6.1672607e+01   1.3781936e+02   9.9970024e+17
  -8.9359981e+06   1.3086266e+08   1.4782166e+08   2.0117606e+01  -2.6016293e+01   1.4688691e+01   1.0018776e+18
   1.0487650e+06  -1.2716694e+08  -1.7883393e+08  -5.2361767e+01  -1.7788352e+02  -6.1877177e+01   1.0009892e+18
   4.6919463e+07  -1.2615636e+08  -1.6141742e+08  -1.5489672e+02  -2.2614689e+01  -1.1971562e+02   9.9992179e+17
  -1.8272594e+08  -2.0058811e+08  -3.5990517e+07  -1.4514449e+02  -2.1925677e+02  -2.2431957e+01   1.0001124e+18
   2.2320850e+07  -8.8828655e+07   6.8481172e+07  -6.4719832e+01   8.0546344e+00  -5.0198807e+01   1.0004739e+18
   1.6502015e+08   7.2121266e+06   1.9161496e+06  -4.1621765e+01  -2.5882529e+01  -3.7020619e+00   9.9896284e+17
  -7.8960066e+07   6.1821725e+07   1.0469930e+08  -4.0096936e+01   1.6288956e+01   3.8719309e+01   9.9993199e+17
  -7.4936936e+07  -3.7401737e+06   1.1504667e+06   9.4852128e+01  -4.2547221e+01  -3.5852857e+01   1.0005905e+18
  -6.5861624e+07  -4.1268896e+07  -1.5618794e+08   1.1837371e+01  -1.1318731e+02   5.9027544e+01   9.9937256e+17
  -1.7326385e+07  -4.2091689e+07  -2.6998714e+04   1.3183856e+01   1.6954962e+01  -2.7271915e+02   1.0014969e+18
  -1.3178350e+07  -2.0148010e+07   8.8250391e+07  -1.6724317e+02  -2.4057083e+01   4.7361928e+01   1.0005195e+18
  -7.8098935e+07  -2.4037440e+07  -3.1740741e+07  -5.3029054e+01  -2.9322469e+01   1.2061626e+01   9.9964374e+17
   7.1540676e+07   4.6910439e+07   8.7836228e+07  -1.5555136e+02   1.9018806e+02  -7.4459174e+01   1.0006697e+18
  -8.1862716e+07   6.4188822e+07   9.1766926e+07   1.9892227e+02  -2.5020728e+01   1.4831766e+02   9.9993635e+17
   1.0641020e+08  -1.7670185e+08  -5.8656013e+07  -5.9967184e+00  -6.3836964e+01  -5.4265977e+01   1.0015115e+18
   8.3358223e+07   1.7834856e+07   1.7416709e+07  -5.7728267e+01  -1.0952501e+02  -9.4265676e+01   1.0003877e+18
  -2.1075445e+07   5.5770539e+07   6.6742581e+07  -1.1230672e+02  -1.0586290e+02   3.6034417e+01   9.9997434e+17
   8.0527462e+07   1.4732411e+08   9.8105278e+07   1.7157190e+02  -1.6019010e+02   7.0222893e-01   9.9846532e+17
  -6.7934208e+07  -8.3692466e+07  -2.2584436e+05  -1.3285175e+02  -6.9940678e+01  -7.8555769e+01   1.0005473e+18
  -8.5836624e+07   9.0057565e+06   1.1800458e+08   7.0644973e+01   3.4403219e+01  -2.7059881e+01   9.9987003e+17
  -6.4687140e+07   5.7170013e+07  -9.2981465e+07  -3.5026928e+01  -8.6096276e+01  -1.0377890e+02   1.0000893e+18
   1.6267661e+07   7.6969279e+07   1.0434699e+08   1.6189943e+01   3.6246846e+01   8.1617935e+00   1.0002050e+18
   4.9773809e+07  -1.2138345e+08  -1.7988306e+08   7.7660359e+01   8.7616299e+01  -1.3272660e+02   9.9933636e+17
   3.5169709e+07   9.3690189e+06   4.9690905e+07  -2.1012321e+02   1.9663355e+02  -7.9681176e+01   1.0015012e+18
  -4.9610113e+07  -1.2862963e+08  -7.5141708e+07   3.4841518e+01  -1.7485161e+02  -7.2217048e+01   1.0000481e+18
   1.2054842e+08  -8.8715396e+06   6.5254901e+07  -1.9088505e+01  -2.5754214e+01   1.2750326e+02   9.9867567e+17
   1.5415048e+08   5.8601347e+07   2.9394210e+07   5.8051473e+01  -1.3203135e+01   1.5656388e+02   1.0004689e+18
  -6.1874142e+07   3.9382578e+07   1.2441253e+08  -1.4991519e+02  -9.4352641e+01  -1.1042589e+02   1.0004997e+18
  -3.1136161e+07   5.7557891e+07   4.9979156e+07   3.0037508e+01   1.1844471e+02   7.3963964e+01   1.0012807e+18
  -2.4109797e+08   6.6641594e+06  -7.1219910e+07   1.9492807e+00   8.5105358e+01  -1.4335419e+02   9.9873954e+17
   6.3480277e+07   3.1204241e+07  -4.5159464e+07   7.7328389e+01   1.9189611e+02  -4.6674086e+01   9.9880923e+17
  -2.3287041e+08  -1.8196449e+08   6.9569618e+07   5.5242970e+00  -3.9252334e+01  -4.2469308e+01   9.9834720e+17
   6.9316999e+07  -1.2239209e+08   1.0569251e+08   1.0453856e+02  -6.9828078e+01   4.7494237e+00   1.0007635e+18
   1.8212963e+07  -5.4874569e+07  -1.3812632e+08   5.5029539e+01   1.5926056e+02  -1.6401449e+01   9.9984112e+17
  -1.8460197e+08  -1.6452844e+08  -9.6636452e+07   1.4552436e+02   4.7910746e+01  -8.0562248e+01   1.0004206e+18
  -1.6794962e+08   2.0001465e+08  -2.5691928e+08  -2.2430133e+01  -5.8635683e+00  -1.4778793e+01   1.0022237e+18
  -1.3706549e+08   1.9393035e+08   1.0545049e+08  -5.1843986e+01   1.2134694e+02   1.9561738e+02   9.9994877e+17
  -9.9886580e+07  -6.3579431e+07   9.2221324e+07   1.3586155e+02   1.8030803e+02  -8.3713739e+01   1.0005675e+18
   2.9177454e+08   1.3055268e+08   2.8247572e+07   1.1306789e+02  -7.2333265e+00   8.7697944e+01   1.0010646e+18
  -1.4368509e+08   6.1601184e+07   5.8460412e+07   2.7424961e+01   1.3604967e+01   7.0860884e+01   9.9977455e+17
   1.3651338e+08  -7.4837590e+07   1.2537622e+08  -2.2492032e+02   3.1095153e+01  -5.9349821e+01   1.0003987e+18
  -4.4883622e+06  -2.3834058e+08  -9.9421447e+07  -4.0117248e+01  -1.1143128e+02  -7.7787447e+00   1.0011645e+18
  -1.2922867e+08  -9.6319716e+07   1.1059212e+08   5.7437290e+01  -2.8325894e+01   3.6201200e+01   1.0004254e+18
   6.6498896e+07   9.8566765e+07  -6.5940995e+07  -2.0860828e+02  -2.2001203e+02   1.3184459e+01   9.9788133e+17
   7.1678492e+07  -1.2494628e+08  -4.2624107e+07   3.8512424e+01  -1.5859644e+01  -1.2265005e+02   9.9974963e+17
  -5.4955872e+07  -6.8594172e+07  -6.4290459e+07   3.8930747e+01  -4.0499224e+01   8.0826551e+01   1.0004864e+18
