-1.1001e+08	-8.9083e+07	-1.9263e+07	-34.293	-127.6	-17.823	9.9987e+17
9.5551e+06	-1.3386e+07	1.269e+08	128.9	-93.266	86.506	9.9956e+17
-2.9562e+08	5.8746e+07	5.2212e+07	26.571	198.82	-184.01	1.0022e+18
3.018e+08	1.0094e+08	-1.319e+08	-81.001	-196.39	123.8	1.0006e+18
-3.7512e+07	9.2363e+07	-4.9192e+06	30.767	63.131	-7.2764	9.9891e+17
-5.8165e+07	-1.3456e+06	1.6488e+08	9.6886	125.94	-79.14	9.9981e+17
5.4898e+06	-1.9638e+07	-2.0409e+08	-56.571	94.862	-77.663	9.9821e+17
1.9077e+08	-9.1562e+07	-3.5186e+07	-119.15	136.91	-19.359	9.9982e+17
1.2787e+08	-3.9161e+07	-1.4585e+07	-43.509	-107.18	-19.725	1.0001e+18
-1.4148e+08	1.2765e+08	1.9617e+07	23.747	-75.289	5.356	9.9971e+17
1.2038e+08	2.0803e+08	1.1338e+08	121.85	-170.01	-59.659	9.9974e+17
-1.5413e+08	-1.9777e+08	-4.2118e+07	-226.32	38.736	6.2318	1.0001e+18
6.8331e+07	-1.9794e+06	-7.1439e+07	-83.18	50.099	-34.875	1.002e+18
2.302e+08	8.195e+07	1.3135e+08	116.51	-23.791	-56.486	1.0003e+18
-8.2249e+07	-1.7657e+07	-1.8505e+07	-51.897	70.757	-67.881	1.0008e+18
-2.1427e+07	1.7474e+08	-1.3159e+08	-59.036	-24.302	150.29	1.0001e+18
1.7856e+08	-1.2808e+08	7.5644e+07	80.53	20.131	51.088	1.0006e+18
8.6247e+07	1.8652e+07	5.2646e+07	8.7132	87.751	-58.56	1.0006e+18
5.4471e+07	-8.2437e+07	-3.7306e+07	-9.4154	57.383	27.991	1.001e+18
8.1782e+07	-6.2328e+07	3.9142e+07	138.69	65.607	92.036	9.9986e+17
-5.8318e+07	-2.2687e+08	4.2848e+07	-25.35	-47.218	265.13	1.0028e+18
-8.7445e+07	-1.0161e+08	-9.483e+07	19.981	-83.854	-57.676	1.0009e+18
-1.0847e+07	1.2985e+08	-3.4054e+07	56.705	93.348	-5.5967	1.0006e+18
1.2724e+08	1.1217e+08	1.0322e+08	44.232	-125.75	81.619	9.9936e+17
-6.8245e+07	1.0918e+08	1.2777e+08	31.205	321.08	302.48	1.0008e+18
-1.6935e+08	1.2856e+08	3.4644e+07	30.03	3.1446	-123.56	9.9943e+17
1.9793e+07	-3.2064e+06	4.2025e+07	57.767	94.65	-56.626	1.0001e+18
6.886e+07	-2.9819e+07	1.6343e+08	-5.9829	-79.257	-111.53	9.9926e+17
-6.8886e+07	1.0817e+08	-1.4321e+07	-75.855	-5.3458	32.162	1.0007e+18
1.0168e+08	-9.746e+07	-1.3226e+08	-56.07	30.471	199.92	9.9922e+17
2.5528e+07	-2.327e+06	-9.7975e+07	-27.205	-26.168	-193.44	9.9926e+17
6.7129e+07	-2.8129e+07	2.866e+07	-19.368	-25.312	-132.23	1.0006e+18
-4.9252e+07	-5.4958e+07	-2.5852e+08	15.233	-39.218	-41.307	9.999e+17
1.2035e+08	-1.8713e+07	-1.1187e+07	-40.94	27.651	-52.695	1.0004e+18
1.521e+08	-1.3157e+08	3.7174e+07	46.741	-58.419	-102.93	9.9935e+17
1.8608e+07	2.4976e+08	-2.4851e+07	103.67	100.91	-137.87	1.0009e+18
5.8414e+07	-2.4516e+07	-9.2361e+07	-126.18	-2.4171	143.21	1.0002e+18
3.5673e+07	4.089e+07	-3.467e+07	56.647	139.57	9.6252	1.0004e+18
1.1542e+08	3.0731e+07	-5.4856e+07	-97.935	141.5	-54.915	1.0004e+18
4.4571e+07	-7.6516e+07	-1.775e+08	26.026	-19.022	-161.99	1e+18
-1.0717e+08	-3.4555e+07	6.6988e+07	-76.851	273.3	114.44	9.9841e+17
-1.5512e+08	-1.5582e+08	-1.4485e+08	21.462	-101.67	-114.84	1.0012e+18
5.2606e+07	1.0945e+07	-1.3338e+08	-63.481	-55.35	-14.103	9.9973e+17
4.0153e+07	-9.4296e+07	1.56e+08	96.361	260.36	-114.49	9.9951e+17
1.2578e+08	-1.5245e+08	4.6672e+07	-34.29	-74.05	-76.048	1.0003e+18
-1.534e+08	-5.4662e+07	6.4462e+07	-111.59	-45.643	-94.687	1.0011e+18
9.8097e+07	-2.385e+08	9.0511e+07	-41.394	72.417	19.817	9.9801e+17
2.143e+07	-1.4129e+06	7.3898e+07	99.132	-9.8235	-75.397	9.9873e+17
5.7979e+07	4.495e+07	-3.3926e+07	57.51	62.137	219.81	9.9958e+17
-7.7571e+07	1.1885e+08	-5.2946e+07	191.34	13.934	-173.49	1.001e+18
6.1591e+07	-8.8984e+06	-1.5814e+07	-42.408	-23.582	-87.875	1.0005e+18
-3.6239e+07	-2.3341e+07	2.9283e+07	-58.532	-15.211	-98.219	1.0004e+18
-4.6509e+07	-7.3513e+06	2.751e+07	-135.74	93.465	35.393	9.9928e+17
-1.7524e+08	-2.5783e+07	-1.4945e+08	-73.396	-5.9253	95.277	1.0003e+18
-5.4603e+07	-1.1203e+08	-7.8101e+07	-72.977	-144.26	-28.11	9.9908e+17
6.6275e+07	2.7451e+07	-1.8831e+08	-130.57	-79.046	-29.099	1.0004e+18
3.7439e+06	-2.9502e+07	4.1345e+07	217.28	1.1668	-60.059	1.0026e+18
5.6061e+07	-5.4336e+07	-1.2904e+08	-78.357	86.22	0.43637	9.9932e+17
-1.0646e+08	-2.0097e+08	-5.9434e+07	-85.572	184.77	3.304	9.996e+17
-1.7569e+08	1.2038e+08	8.5873e+07	-26.194	141.22	114.99	9.9844e+17
1.6258e+08	-1.9337e+07	6.6537e+07	-121.06	13.521	137.43	1.0002e+18
-3.0349e+07	-1.5008e+08	-9.1221e+07	-103.8	8.7458	-175.47	9.9931e+17
-1.0227e+08	-3.2727e+07	1.0223e+08	-102.57	-52.856	175.8	1.0001e+18
-1.4899e+08	1.4907e+08	3.3886e+07	-21.457	-168.51	99.233	9.9943e+17
8.3182e+07	-1.7582e+08	1.0158e+08	184.14	-242.56	-133.76	9.9966e+17
-1.9438e+08	1.0226e+08	-9.1027e+07	-119.02	-173.49	-125.08	1.0006e+18
-4.2195e+07	-1.329e+08	-1.218e+07	-75.867	-7.0934	-1.8973	1.0008e+18
3.2669e+06	-2.1396e+07	-1.1345e+07	-92.005	11.571	70.354	9.9968e+17
3.6154e+07	-1.1265e+08	-4.003e+07	112.26	34.031	25.276	9.9974e+17
-3.3088e+07	8.3912e+07	-1.1151e+08	107.27	134.47	-61.449	1.0002e+18
8.4392e+07	7.7372e+07	1.3287e+08	-51.089	93.66	17.591	9.9946e+17
